current_task,eval_task,y_true,y_pred,correct,y_pred_str,y_true_str,top_1_pred,top_2_pred,top_1_value,top_2_value,selected_prompt_idx_0,selected_prompt_idx_1,selected_prompt_idx_2,selected_prompt_idx_3,selected_prompt_idx_4,similarity_0,similarity_1,similarity_2,similarity_3,similarity_4,similarity_5,similarity_6,similarity_7,similarity_8,similarity_9
8,1,0,0,True,apple,apple,0,57,8.252846,4.122701,3,1,0,6,9,0.15442786,0.15473957,0.0947199,0.154933,0.09638406,0.0962181,0.1543098,0.0949519,0.108518325,0.14823434
8,1,8,8,True,bicycle,bicycle,8,48,8.120261,2.5742085,9,7,6,0,3,0.15685798,0.15661564,0.15570527,0.15675257,0.15504944,0.15506819,0.15690076,0.1569741,0.15280236,0.15729037
8,1,8,8,True,bicycle,bicycle,8,16,7.696684,2.1637096,3,1,0,6,9,0.13722026,0.13768946,0.08913331,0.13822605,0.09206575,0.09149635,0.13699119,0.08977619,0.11192555,0.12733616
8,1,4,4,True,beaver,beaver,4,55,8.906799,5.728698,7,2,5,4,9,0.22197154,0.2213202,0.252562,0.22042093,0.24825767,0.24878043,0.2222971,0.25431234,0.2141801,0.23725824
8,1,6,6,True,bee,bee,6,14,8.614972,2.8766646,3,1,6,0,9,0.21146736,0.21160096,0.14025176,0.21176685,0.14102949,0.14117633,0.21159706,0.1409762,0.15121162,0.20588122
8,1,9,9,True,bottle,bottle,9,16,4.651276,2.2405813,9,6,3,1,0,0.32416886,0.32417753,0.27208468,0.32422355,0.27220052,0.2722095,0.3242271,0.27333453,0.267197,0.3252087
8,1,2,35,False,girl,baby,35,11,7.6233554,7.5431995,9,6,0,1,3,0.1300553,0.12997779,0.09212233,0.12970467,0.091178656,0.091496766,0.13014272,0.09217519,0.08383323,0.13296753
8,1,7,7,True,beetle,beetle,7,62,4.943222,2.4908724,0,3,6,1,9,0.17723384,0.1769522,0.12177943,0.17720251,0.12186646,0.12181307,0.1771938,0.12220263,0.12295441,0.17534636
8,1,6,6,True,bee,bee,6,66,5.57864,1.3047042,9,6,0,1,3,0.18683892,0.18672453,0.16059612,0.18653752,0.15962319,0.15982102,0.18702446,0.16098145,0.1502494,0.19030541
8,1,0,0,True,apple,apple,0,45,4.0048065,2.0295875,9,0,1,3,6,0.066674925,0.06666851,0.030571051,0.06662759,0.030760843,0.030665984,0.06662002,0.030915836,0.026809962,0.06766335
8,1,9,9,True,bottle,bottle,9,16,6.1090293,3.8916414,3,1,6,0,9,0.3279525,0.3283065,0.22920866,0.3284356,0.23061565,0.23071244,0.32808807,0.22987847,0.24068068,0.3219176
8,1,8,8,True,bicycle,bicycle,8,48,7.2760234,6.129826,9,1,6,0,3,0.096052885,0.09620509,0.09103669,0.09598769,0.09041217,0.09042462,0.096090354,0.09215337,0.08626492,0.09790419
8,1,1,1,True,aquarium_fish,aquarium_fish,1,45,6.2474117,2.2066035,9,6,0,1,3,0.10947965,0.10946725,0.061834615,0.1092065,0.061474048,0.061656736,0.10953603,0.061910957,0.05897884,0.110127784
8,1,4,50,False,mouse,beaver,50,34,4.1881733,3.9841151,9,6,0,1,3,0.20304933,0.20150335,0.16265824,0.19972073,0.15371884,0.15489997,0.20386192,0.1667024,0.09428602,0.2289424
8,1,4,50,False,mouse,beaver,50,42,3.9183872,3.8093219,9,6,0,1,3,0.27803504,0.27786016,0.15091832,0.27678514,0.14805342,0.14875296,0.27829626,0.15184794,0.117908455,0.28998712
8,1,8,8,True,bicycle,bicycle,8,37,6.642821,2.831878,1,3,6,0,9,0.2191073,0.22006674,0.18187977,0.21976493,0.182754,0.18257739,0.21922764,0.18316579,0.18994255,0.21587737
8,1,9,9,True,bottle,bottle,9,16,4.5006824,2.93755,9,1,6,3,0,0.2990254,0.2991867,0.25196487,0.29912844,0.25192255,0.25200674,0.29916915,0.25298005,0.24429984,0.30150634
8,1,4,4,True,beaver,beaver,4,74,5.4204464,3.998019,9,6,0,1,3,0.27322122,0.2717684,0.26274702,0.27011627,0.2543988,0.25543645,0.27391303,0.26682612,0.19911976,0.29737312
8,1,7,7,True,beetle,beetle,7,26,3.5610628,2.7781975,1,6,0,3,9,0.17854953,0.17887005,0.1111681,0.17840622,0.110762164,0.11098311,0.17878294,0.11173117,0.11206367,0.17735323
8,1,6,6,True,bee,bee,6,45,9.126272,1.3441591,6,1,0,3,9,0.10700875,0.107270464,0.04060847,0.10657268,0.039483976,0.039800562,0.10740695,0.041417625,0.04129062,0.106045835
8,1,6,6,True,bee,bee,6,14,8.486756,3.0667183,9,6,1,0,3,0.24712014,0.24717471,0.152574,0.24666157,0.15141946,0.1517982,0.24746078,0.15285002,0.1478149,0.24791437
8,1,2,2,True,baby,baby,2,11,4.553347,3.0489607,1,0,6,3,9,0.17717168,0.1772399,0.08834255,0.17703782,0.08841398,0.08832901,0.17710526,0.08833037,0.08707095,0.17652471
8,1,0,0,True,apple,apple,0,57,8.103888,3.1171756,1,0,6,3,9,0.047630057,0.047733516,0.0023074774,0.047456533,0.0024980474,0.0024082586,0.047611583,0.002281934,0.005114267,0.046023674
8,1,0,0,True,apple,apple,0,57,7.9694333,4.6999607,6,1,0,3,9,0.12089378,0.12096468,0.05619922,0.12081576,0.05627403,0.0562447,0.12096642,0.05637203,0.057953607,0.119357966
8,1,4,4,True,beaver,beaver,4,55,7.346337,5.010549,9,6,0,1,3,0.29206085,0.2909897,0.27715674,0.2894703,0.27033472,0.2712912,0.29257134,0.28022993,0.229875,0.30974075
8,1,6,6,True,bee,bee,6,45,7.481568,1.2489109,6,1,0,3,9,0.18281423,0.18285881,0.13513418,0.18252787,0.13452159,0.13485318,0.1829929,0.1354847,0.1359489,0.18162738
8,1,1,1,True,aquarium_fish,aquarium_fish,1,44,4.8362823,3.7751777,9,6,0,1,3,0.15199842,0.15159193,0.089043505,0.15089254,0.08644549,0.086750716,0.15220536,0.089676835,0.06897138,0.15910554
8,1,6,6,True,bee,bee,6,48,8.489484,1.5635059,9,6,1,0,3,0.19207077,0.19215342,0.111810856,0.19178954,0.111374006,0.11148253,0.19223268,0.11240056,0.10593635,0.1935913
8,1,7,7,True,beetle,beetle,7,77,4.821347,3.610021,6,0,1,3,9,0.16809371,0.16799083,0.10318389,0.16785902,0.10315797,0.103215076,0.16816594,0.10420597,0.10156887,0.1675066
8,1,8,8,True,bicycle,bicycle,8,61,7.4700313,2.8522437,3,1,0,6,9,0.21546362,0.21573,0.14656156,0.2160175,0.14806311,0.14784335,0.21542084,0.14725274,0.15523127,0.2110217
8,1,2,2,True,baby,baby,2,57,4.435028,4.1655793,0,6,3,1,9,0.16114458,0.16097286,0.09173019,0.16103445,0.091798425,0.091892995,0.16105579,0.091294765,0.089601934,0.16066913
8,1,7,26,False,crab,beetle,26,79,5.2912087,4.4031887,9,6,0,1,3,0.21947156,0.21935481,0.14497088,0.21892777,0.1443767,0.14454389,0.21960682,0.14547394,0.1382655,0.22115493
8,1,5,65,False,rabbit,bed,65,5,4.2135706,3.0361176,3,1,0,6,9,0.15221392,0.1522466,0.10794337,0.152877,0.10960547,0.109430626,0.15196422,0.10775729,0.11647266,0.14794286
8,1,9,9,True,bottle,bottle,9,40,5.910734,2.4535105,3,1,0,6,9,0.1730875,0.17314868,0.108509034,0.17335367,0.109655134,0.10943311,0.17295739,0.10873946,0.11530389,0.16924122
8,1,7,7,True,beetle,beetle,7,79,4.552692,3.874444,6,9,1,0,3,0.20578648,0.20590173,0.12941329,0.20548068,0.12867127,0.12899797,0.2059597,0.12967661,0.12654547,0.20595355
8,1,7,24,False,cockroach,beetle,24,7,6.910196,6.638783,9,6,1,0,3,0.21588562,0.21602157,0.14106512,0.2153811,0.13952824,0.13991858,0.21620639,0.1409929,0.13124935,0.21903998
8,1,0,0,True,apple,apple,0,57,8.348434,2.9355009,9,0,1,6,3,0.03768246,0.037681025,0.011516667,0.03756937,0.011664229,0.011464313,0.037604757,0.011344648,0.00780233,0.039054148
8,1,6,6,True,bee,bee,6,54,9.367588,2.8461847,1,6,3,0,9,0.14292078,0.14323731,0.10341157,0.14297454,0.103540614,0.10367236,0.14310159,0.104108624,0.10372484,0.14281754
8,1,3,3,True,bear,bear,3,43,5.9243474,5.0427437,9,6,0,1,3,0.16109106,0.16092898,0.11573818,0.16059199,0.11485908,0.11520661,0.16113186,0.11641165,0.10754885,0.16352977
8,1,6,6,True,bee,bee,6,54,7.9022694,3.1992266,1,6,3,0,9,0.087369494,0.08762552,0.06296935,0.08745148,0.063343324,0.06353072,0.08749039,0.06278798,0.0702143,0.0846172
8,1,3,3,True,bear,bear,3,71,5.7488475,2.6830537,2,7,5,4,8,0.21182185,0.21142805,0.27691716,0.21158016,0.27501455,0.27526817,0.21166961,0.2759601,0.24727944,0.22436813
8,1,2,2,True,baby,baby,2,11,6.0419555,6.007813,9,6,1,0,3,0.16480953,0.16496234,0.15138616,0.16464053,0.15051693,0.1507848,0.16498387,0.15249883,0.14655456,0.166627
8,1,8,8,True,bicycle,bicycle,8,48,6.6410003,4.6720753,7,2,9,5,4,0.07989198,0.07958232,0.08559695,0.07948071,0.08423837,0.084325165,0.080025524,0.086614154,0.072281115,0.08520329
